CNPJ_FUNDO,NOME_FUNDO,DATA,COTA,VARIACAO,CAPTACAO,RESGATE,PL,COTISTA
36.178.569/0001-99,BB ACOES BOLSA AMERICANA FUNDO DE INVESTIMENTO EM ACOES,2021-01-25,1.323249,-1.9e-05,5519833.81,1748784.88,488235451.17,29349.0
36.178.569/0001-99,BB ACOES BOLSA AMERICANA FUNDO DE INVESTIMENTO EM ACOES,2021-01-22,1.323274,-0.001664,10365119.06,603797.13,484473405.25,29187.0
36.178.569/0001-99,BB ACOES BOLSA AMERICANA FUNDO DE INVESTIMENTO EM ACOES,2021-01-21,1.32548,-0.000826,7135618.12,574009.22,475503363.19,28938.0
36.178.569/0001-99,BB ACOES BOLSA AMERICANA FUNDO DE INVESTIMENTO EM ACOES,2021-01-20,1.326576,0.015886,6554416.85,535216.93,469329500.42,28782.0
36.178.569/0001-99,BB ACOES BOLSA AMERICANA FUNDO DE INVESTIMENTO EM ACOES,2021-01-19,1.305831,0.008098,4916508.8,1040963.99,456065138.09,28692.0
36.178.569/0001-99,BB ACOES BOLSA AMERICANA FUNDO DE INVESTIMENTO EM ACOES,2021-01-18,1.295342,0.000245,4187277.95,1252987.03,448557258.38,28614.0
36.178.569/0001-99,BB ACOES BOLSA AMERICANA FUNDO DE INVESTIMENTO EM ACOES,2021-01-15,1.295024,-0.008441,5330380.69,302926.05,445513614.0,28486.0
36.178.569/0001-99,BB ACOES BOLSA AMERICANA FUNDO DE INVESTIMENTO EM ACOES,2021-01-14,1.306048,-0.005624,3998275.31,514200.22,444235769.77,28329.0
36.178.569/0001-99,BB ACOES BOLSA AMERICANA FUNDO DE INVESTIMENTO EM ACOES,2021-01-13,1.313434,0.003044,4152215.76,1316437.16,443244528.68,28229.0
36.178.569/0001-99,BB ACOES BOLSA AMERICANA FUNDO DE INVESTIMENTO EM ACOES,2021-01-12,1.309449,0.000808,4659146.37,1066308.22,439072432.52,28104.0
36.178.569/0001-99,BB ACOES BOLSA AMERICANA FUNDO DE INVESTIMENTO EM ACOES,2021-01-11,1.308392,-0.005756,5582807.68,690209.24,435128098.57,27920.0
36.178.569/0001-99,BB ACOES BOLSA AMERICANA FUNDO DE INVESTIMENTO EM ACOES,2021-01-08,1.315967,0.00292,2997071.45,676191.16,432726438.48,27717.0
36.178.569/0001-99,BB ACOES BOLSA AMERICANA FUNDO DE INVESTIMENTO EM ACOES,2021-01-07,1.312135,0.018123,2883736.81,682625.6,429152238.38,27612.0
36.178.569/0001-99,BB ACOES BOLSA AMERICANA FUNDO DE INVESTIMENTO EM ACOES,2021-01-06,1.288778,0.006137,2561185.38,1890829.71,419351042.53,27557.0
36.178.569/0001-99,BB ACOES BOLSA AMERICANA FUNDO DE INVESTIMENTO EM ACOES,2021-01-05,1.280918,0.007357,3412876.61,1256201.22,416127045.91,27536.0
36.178.569/0001-99,BB ACOES BOLSA AMERICANA FUNDO DE INVESTIMENTO EM ACOES,2021-01-04,1.271563,-0.011167,1740445.42,350423.46,410947101.59,27330.0
36.178.569/0001-99,BB ACOES BOLSA AMERICANA FUNDO DE INVESTIMENTO EM ACOES,2020-12-31,1.285923,-1.9e-05,4536511.33,582895.55,414182403.78,27225.0
36.178.569/0001-99,BB ACOES BOLSA AMERICANA FUNDO DE INVESTIMENTO EM ACOES,2020-12-30,1.285948,0.000814,5821207.33,460447.66,410236779.0,27039.0
36.178.569/0001-99,BB ACOES BOLSA AMERICANA FUNDO DE INVESTIMENTO EM ACOES,2020-12-29,1.284903,-0.001871,4156973.66,695619.29,404546763.52,26853.0
36.178.569/0001-99,BB ACOES BOLSA AMERICANA FUNDO DE INVESTIMENTO EM ACOES,2020-12-28,1.287311,0.012531,3768208.88,356224.49,401837215.9,26684.0
36.178.569/0001-99,BB ACOES BOLSA AMERICANA FUNDO DE INVESTIMENTO EM ACOES,2020-12-24,1.271379,-1.9e-05,3332627.6,1102797.18,393494374.1,26626.0
36.178.569/0001-99,BB ACOES BOLSA AMERICANA FUNDO DE INVESTIMENTO EM ACOES,2020-12-23,1.271404,0.001513,5405435.91,812789.12,391272045.67,26526.0
36.178.569/0001-99,BB ACOES BOLSA AMERICANA FUNDO DE INVESTIMENTO EM ACOES,2020-12-22,1.269483,-0.00085,3287283.25,2815812.73,386095261.36,26444.0
36.178.569/0001-99,BB ACOES BOLSA AMERICANA FUNDO DE INVESTIMENTO EM ACOES,2020-12-21,1.270563,-0.005322,14977410.23,783855.25,385951856.58,26328.0
36.178.569/0001-99,BB ACOES BOLSA AMERICANA FUNDO DE INVESTIMENTO EM ACOES,2020-12-18,1.277362,-0.005435,4147076.18,790480.35,373747523.29,26135.0
36.178.569/0001-99,BB ACOES BOLSA AMERICANA FUNDO DE INVESTIMENTO EM ACOES,2020-12-17,1.284343,0.003766,4802573.03,728913.44,372415096.94,25996.0
36.178.569/0001-99,BB ACOES BOLSA AMERICANA FUNDO DE INVESTIMENTO EM ACOES,2020-12-16,1.279524,0.003589,3775112.51,2342654.44,366959625.31,25869.0
36.178.569/0001-99,BB ACOES BOLSA AMERICANA FUNDO DE INVESTIMENTO EM ACOES,2020-12-15,1.274949,0.012709,3208929.69,1845240.43,364220070.4,25786.0
36.178.569/0001-99,BB ACOES BOLSA AMERICANA FUNDO DE INVESTIMENTO EM ACOES,2020-12-14,1.258949,-0.003976,5998658.48,1247131.91,358302820.49,25732.0
36.178.569/0001-99,BB ACOES BOLSA AMERICANA FUNDO DE INVESTIMENTO EM ACOES,2020-12-11,1.263975,-0.003427,4148040.17,509100.46,354962702.19,25631.0
36.178.569/0001-99,BB ACOES BOLSA AMERICANA FUNDO DE INVESTIMENTO EM ACOES,2020-12-10,1.268321,-0.001046,4287576.13,597979.52,352531841.55,25486.0
36.178.569/0001-99,BB ACOES BOLSA AMERICANA FUNDO DE INVESTIMENTO EM ACOES,2020-12-09,1.269649,-0.006234,4216747.84,518811.23,349207476.75,25188.0
36.178.569/0001-99,BB ACOES BOLSA AMERICANA FUNDO DE INVESTIMENTO EM ACOES,2020-12-08,1.277614,0.002106,7850747.11,670209.54,347677053.32,24936.0
36.178.569/0001-99,BB ACOES BOLSA AMERICANA FUNDO DE INVESTIMENTO EM ACOES,2020-12-07,1.274929,-0.001613,4041099.18,582021.42,339780899.74,24508.0
36.178.569/0001-99,BB ACOES BOLSA AMERICANA FUNDO DE INVESTIMENTO EM ACOES,2020-12-04,1.276989,0.007711,5607397.13,278435.3,336865055.92,24214.0
36.178.569/0001-99,BB ACOES BOLSA AMERICANA FUNDO DE INVESTIMENTO EM ACOES,2020-12-03,1.267217,-2.6e-05,15060946.98,569478.68,328999060.54,23899.0
36.178.569/0001-99,BB ACOES BOLSA AMERICANA FUNDO DE INVESTIMENTO EM ACOES,2020-12-02,1.267249,0.003283,4993715.43,503427.58,314515728.96,23622.0
36.178.569/0001-99,BB ACOES BOLSA AMERICANA FUNDO DE INVESTIMENTO EM ACOES,2020-12-01,1.263102,0.010686,5847639.42,927884.4,309010883.47,23422.0
36.178.569/0001-99,BB ACOES BOLSA AMERICANA FUNDO DE INVESTIMENTO EM ACOES,2020-11-30,1.249747,-0.005545,3284188.28,494576.09,300875867.71,23231.0
36.178.569/0001-99,BB ACOES BOLSA AMERICANA FUNDO DE INVESTIMENTO EM ACOES,2020-11-27,1.256715,0.006543,2680119.05,1256440.64,299748219.14,23127.0
36.178.569/0001-99,BB ACOES BOLSA AMERICANA FUNDO DE INVESTIMENTO EM ACOES,2020-11-26,1.248546,-0.002698,3933583.0,624170.31,296385400.36,23021.0
36.178.569/0001-99,BB ACOES BOLSA AMERICANA FUNDO DE INVESTIMENTO EM ACOES,2020-11-25,1.251924,-0.002573,4953048.2,1162336.7,293868957.29,22880.0
36.178.569/0001-99,BB ACOES BOLSA AMERICANA FUNDO DE INVESTIMENTO EM ACOES,2020-11-24,1.255153,0.017796,3830515.99,672558.97,290826399.03,22747.0
36.178.569/0001-99,BB ACOES BOLSA AMERICANA FUNDO DE INVESTIMENTO EM ACOES,2020-11-23,1.233208,0.003688,3813806.49,400440.13,282638741.77,22607.0
36.178.569/0001-99,BB ACOES BOLSA AMERICANA FUNDO DE INVESTIMENTO EM ACOES,2020-11-20,1.228676,-0.006124,2779753.26,1148870.34,278199368.97,22474.0
36.178.569/0001-99,BB ACOES BOLSA AMERICANA FUNDO DE INVESTIMENTO EM ACOES,2020-11-19,1.236247,0.004049,3109980.68,1038103.03,278272663.39,22365.0
36.178.569/0001-99,BB ACOES BOLSA AMERICANA FUNDO DE INVESTIMENTO EM ACOES,2020-11-18,1.231262,-0.011165,3700406.81,712779.26,275087086.92,22226.0
36.178.569/0001-99,BB ACOES BOLSA AMERICANA FUNDO DE INVESTIMENTO EM ACOES,2020-11-17,1.245164,-0.00482,4529649.39,903884.29,275171666.44,22110.0
36.178.569/0001-99,BB ACOES BOLSA AMERICANA FUNDO DE INVESTIMENTO EM ACOES,2020-11-16,1.251195,0.008475,2175230.59,1146621.78,272861128.82,21966.0
36.178.569/0001-99,BB ACOES BOLSA AMERICANA FUNDO DE INVESTIMENTO EM ACOES,2020-11-13,1.240681,0.016514,3050788.55,1380555.34,269548233.39,21881.0
36.178.569/0001-99,BB ACOES BOLSA AMERICANA FUNDO DE INVESTIMENTO EM ACOES,2020-11-12,1.220526,-0.01111,3224994.49,774450.94,263526235.08,21784.0
36.178.569/0001-99,BB ACOES BOLSA AMERICANA FUNDO DE INVESTIMENTO EM ACOES,2020-11-11,1.234238,0.007771,3622679.47,1213637.54,264008742.19,21694.0
36.178.569/0001-99,BB ACOES BOLSA AMERICANA FUNDO DE INVESTIMENTO EM ACOES,2020-11-10,1.224721,-0.002838,5269614.61,694115.84,259582596.96,21557.0
36.178.569/0001-99,BB ACOES BOLSA AMERICANA FUNDO DE INVESTIMENTO EM ACOES,2020-11-09,1.228207,0.014436,2287085.95,1574854.19,255732857.97,21321.0
36.178.569/0001-99,BB ACOES BOLSA AMERICANA FUNDO DE INVESTIMENTO EM ACOES,2020-11-06,1.210728,-0.000604,2250184.47,1302431.49,251391468.21,21223.0
36.178.569/0001-99,BB ACOES BOLSA AMERICANA FUNDO DE INVESTIMENTO EM ACOES,2020-11-05,1.21146,0.020078,1667778.92,548406.37,250595118.88,21142.0
36.178.569/0001-99,BB ACOES BOLSA AMERICANA FUNDO DE INVESTIMENTO EM ACOES,2020-11-04,1.187615,0.017918,1507890.19,414804.04,244565345.29,21088.0
36.178.569/0001-99,BB ACOES BOLSA AMERICANA FUNDO DE INVESTIMENTO EM ACOES,2020-11-03,1.16671,0.02977,725014.89,744964.1,239186596.27,21021.0
36.178.569/0001-99,BB ACOES BOLSA AMERICANA FUNDO DE INVESTIMENTO EM ACOES,2020-10-30,1.132982,-0.003718,895948.85,1002875.65,232291264.61,20996.0
36.178.569/0001-99,BB ACOES BOLSA AMERICANA FUNDO DE INVESTIMENTO EM ACOES,2020-10-29,1.13721,0.005305,1388840.21,4170907.33,233265548.41,21014.0
36.178.569/0001-99,BB ACOES BOLSA AMERICANA FUNDO DE INVESTIMENTO EM ACOES,2020-10-28,1.131209,-0.033626,1214107.29,1054767.45,234801996.21,21078.0
36.178.569/0001-99,BB ACOES BOLSA AMERICANA FUNDO DE INVESTIMENTO EM ACOES,2020-10-27,1.170571,-0.003338,1062225.14,1571351.48,242807354.22,21062.0
36.178.569/0001-99,BB ACOES BOLSA AMERICANA FUNDO DE INVESTIMENTO EM ACOES,2020-10-26,1.174491,-0.01743,1719746.85,549055.22,244131287.36,21013.0
36.178.569/0001-99,BB ACOES BOLSA AMERICANA FUNDO DE INVESTIMENTO EM ACOES,2020-10-23,1.195325,0.000939,1543409.93,637462.45,247270457.29,20926.0
36.178.569/0001-99,BB ACOES BOLSA AMERICANA FUNDO DE INVESTIMENTO EM ACOES,2020-10-22,1.194204,0.005496,1298485.22,853730.65,246133475.57,20871.0
36.178.569/0001-99,BB ACOES BOLSA AMERICANA FUNDO DE INVESTIMENTO EM ACOES,2020-10-21,1.187676,-0.000111,1303903.28,650571.19,244345718.48,20812.0
36.178.569/0001-99,BB ACOES BOLSA AMERICANA FUNDO DE INVESTIMENTO EM ACOES,2020-10-20,1.187808,0.001919,1739476.91,546766.09,243719381.82,20748.0
36.178.569/0001-99,BB ACOES BOLSA AMERICANA FUNDO DE INVESTIMENTO EM ACOES,2020-10-19,1.185533,-0.010545,8165076.19,280658.13,242062223.94,20625.0
36.178.569/0001-99,BB ACOES BOLSA AMERICANA FUNDO DE INVESTIMENTO EM ACOES,2020-10-16,1.198168,-0.004457,1479762.33,929250.21,236673549.43,20532.0
36.178.569/0001-99,BB ACOES BOLSA AMERICANA FUNDO DE INVESTIMENTO EM ACOES,2020-10-15,1.203533,-0.001617,1665704.67,1522395.18,237180210.76,20445.0
36.178.569/0001-99,BB ACOES BOLSA AMERICANA FUNDO DE INVESTIMENTO EM ACOES,2020-10-14,1.205482,-0.005629,2112518.38,386155.23,237420924.33,20355.0
36.178.569/0001-99,BB ACOES BOLSA AMERICANA FUNDO DE INVESTIMENTO EM ACOES,2020-10-13,1.212307,0.005931,2214906.35,487847.1,237028851.52,20176.0
36.178.569/0001-99,BB ACOES BOLSA AMERICANA FUNDO DE INVESTIMENTO EM ACOES,2020-10-09,1.205159,0.00813,1465874.34,940829.98,233914428.36,20053.0
36.178.569/0001-99,BB ACOES BOLSA AMERICANA FUNDO DE INVESTIMENTO EM ACOES,2020-10-08,1.19544,0.011573,1014311.1,320965.85,231507212.19,19950.0
36.178.569/0001-99,BB ACOES BOLSA AMERICANA FUNDO DE INVESTIMENTO EM ACOES,2020-10-07,1.181763,0.022482,1546032.99,713849.69,228173152.66,19859.0
36.178.569/0001-99,BB ACOES BOLSA AMERICANA FUNDO DE INVESTIMENTO EM ACOES,2020-10-06,1.155779,-0.016949,1551350.55,490702.44,222342263.35,19791.0
36.178.569/0001-99,BB ACOES BOLSA AMERICANA FUNDO DE INVESTIMENTO EM ACOES,2020-10-05,1.175705,0.017974,801791.67,171789.5,225096687.96,19613.0
36.178.569/0001-99,BB ACOES BOLSA AMERICANA FUNDO DE INVESTIMENTO EM ACOES,2020-10-02,1.154946,-0.010123,1149509.41,475778.6,220503297.69,19480.0
36.178.569/0001-99,BB ACOES BOLSA AMERICANA FUNDO DE INVESTIMENTO EM ACOES,2020-10-01,1.166757,0.008102,2011558.46,409526.66,222077735.5,19365.0
36.178.569/0001-99,BB ACOES BOLSA AMERICANA FUNDO DE INVESTIMENTO EM ACOES,2020-09-30,1.157381,0.003069,517933.17,306598.71,218703843.69,19290.0
36.178.569/0001-99,BB ACOES BOLSA AMERICANA FUNDO DE INVESTIMENTO EM ACOES,2020-09-29,1.15384,-0.005035,1887038.23,402806.06,217824062.17,19274.0
36.178.569/0001-99,BB ACOES BOLSA AMERICANA FUNDO DE INVESTIMENTO EM ACOES,2020-09-28,1.159679,0.018391,755374.92,529768.31,217434616.89,19179.0
36.178.569/0001-99,BB ACOES BOLSA AMERICANA FUNDO DE INVESTIMENTO EM ACOES,2020-09-25,1.138736,0.014534,1120564.51,1125208.91,213286417.67,19122.0
36.178.569/0001-99,BB ACOES BOLSA AMERICANA FUNDO DE INVESTIMENTO EM ACOES,2020-09-24,1.122423,6.8e-05,739184.31,526466.58,210235500.3,19084.0
36.178.569/0001-99,BB ACOES BOLSA AMERICANA FUNDO DE INVESTIMENTO EM ACOES,2020-09-23,1.122347,-0.019992,891291.96,1233342.71,210008599.02,19015.0
36.178.569/0001-99,BB ACOES BOLSA AMERICANA FUNDO DE INVESTIMENTO EM ACOES,2020-09-22,1.145243,0.007964,1469676.14,5201248.13,214641834.23,18978.0
36.178.569/0001-99,BB ACOES BOLSA AMERICANA FUNDO DE INVESTIMENTO EM ACOES,2020-09-21,1.136195,-0.012213,1168650.91,930462.95,216648041.88,18890.0
36.178.569/0001-99,BB ACOES BOLSA AMERICANA FUNDO DE INVESTIMENTO EM ACOES,2020-09-18,1.150242,-0.010481,1155983.89,766515.48,219085520.13,18810.0
36.178.569/0001-99,BB ACOES BOLSA AMERICANA FUNDO DE INVESTIMENTO EM ACOES,2020-09-17,1.162426,-0.008862,1228328.66,140557.67,221012514.09,18681.0
36.178.569/0001-99,BB ACOES BOLSA AMERICANA FUNDO DE INVESTIMENTO EM ACOES,2020-09-16,1.17282,-0.005718,3217126.56,152710.27,221891205.57,18583.0
36.178.569/0001-99,BB ACOES BOLSA AMERICANA FUNDO DE INVESTIMENTO EM ACOES,2020-09-15,1.179564,0.006397,1450545.17,931750.33,220085151.59,18476.0
36.178.569/0001-99,BB ACOES BOLSA AMERICANA FUNDO DE INVESTIMENTO EM ACOES,2020-09-14,1.172067,0.014455,2296280.06,1508516.04,218170801.11,18352.0
36.178.569/0001-99,BB ACOES BOLSA AMERICANA FUNDO DE INVESTIMENTO EM ACOES,2020-09-11,1.155366,-0.003081,2713058.64,738305.31,214285541.25,18151.0
36.178.569/0001-99,BB ACOES BOLSA AMERICANA FUNDO DE INVESTIMENTO EM ACOES,2020-09-10,1.158937,-0.016335,2853992.06,1648757.21,212967008.19,18035.0
36.178.569/0001-99,BB ACOES BOLSA AMERICANA FUNDO DE INVESTIMENTO EM ACOES,2020-09-09,1.178183,0.013877,3589193.57,3589364.37,215278368.7,17953.0
36.178.569/0001-99,BB ACOES BOLSA AMERICANA FUNDO DE INVESTIMENTO EM ACOES,2020-09-08,1.162057,-0.018611,3599099.53,3488898.83,212332060.96,17765.0
36.178.569/0001-99,BB ACOES BOLSA AMERICANA FUNDO DE INVESTIMENTO EM ACOES,2020-09-04,1.184094,-0.014211,6803793.33,937229.09,216246434.17,17631.0
36.178.569/0001-99,BB ACOES BOLSA AMERICANA FUNDO DE INVESTIMENTO EM ACOES,2020-09-03,1.201164,-0.031811,6018546.21,696991.53,213412724.05,17363.0
36.178.569/0001-99,BB ACOES BOLSA AMERICANA FUNDO DE INVESTIMENTO EM ACOES,2020-09-02,1.24063,0.01346,6601805.49,283141.36,214928274.05,17052.0
36.178.569/0001-99,BB ACOES BOLSA AMERICANA FUNDO DE INVESTIMENTO EM ACOES,2020-09-01,1.224153,0.012196,6583862.86,592809.37,205838976.08,16774.0
36.178.569/0001-99,BB ACOES BOLSA AMERICANA FUNDO DE INVESTIMENTO EM ACOES,2020-08-31,1.209404,-0.006161,6558625.76,172470.75,197440036.04,16455.0
36.178.569/0001-99,BB ACOES BOLSA AMERICANA FUNDO DE INVESTIMENTO EM ACOES,2020-08-28,1.216901,0.004554,3966329.97,219804.68,192238281.06,16242.0
36.178.569/0001-99,BB ACOES BOLSA AMERICANA FUNDO DE INVESTIMENTO EM ACOES,2020-08-27,1.211384,0.003168,2851726.12,524917.42,187637178.55,16061.0
36.178.569/0001-99,BB ACOES BOLSA AMERICANA FUNDO DE INVESTIMENTO EM ACOES,2020-08-26,1.207558,0.009408,3828273.55,807864.75,184725175.63,15896.0
36.178.569/0001-99,BB ACOES BOLSA AMERICANA FUNDO DE INVESTIMENTO EM ACOES,2020-08-25,1.196304,0.005584,3122379.67,159618.46,180011231.0,15726.0
36.178.569/0001-99,BB ACOES BOLSA AMERICANA FUNDO DE INVESTIMENTO EM ACOES,2020-08-24,1.189661,0.011841,3842976.28,286526.18,176065388.99,15532.0
36.178.569/0001-99,BB ACOES BOLSA AMERICANA FUNDO DE INVESTIMENTO EM ACOES,2020-08-21,1.17574,0.002982,4718466.47,336769.65,170490217.14,15330.0
36.178.569/0001-99,BB ACOES BOLSA AMERICANA FUNDO DE INVESTIMENTO EM ACOES,2020-08-20,1.172243,0.00131,4278584.93,64420.98,165614589.23,15156.0
36.178.569/0001-99,BB ACOES BOLSA AMERICANA FUNDO DE INVESTIMENTO EM ACOES,2020-08-19,1.170709,-0.004366,7044693.95,220184.42,161189216.92,14986.0
36.178.569/0001-99,BB ACOES BOLSA AMERICANA FUNDO DE INVESTIMENTO EM ACOES,2020-08-18,1.175843,0.002683,2927636.97,220193.74,155041567.87,14808.0
36.178.569/0001-99,BB ACOES BOLSA AMERICANA FUNDO DE INVESTIMENTO EM ACOES,2020-08-17,1.172697,0.006039,3001803.82,179734.22,151926564.04,14588.0
36.178.569/0001-99,BB ACOES BOLSA AMERICANA FUNDO DE INVESTIMENTO EM ACOES,2020-08-14,1.165658,-0.003176,4286852.32,260032.25,148209494.19,14411.0
36.178.569/0001-99,BB ACOES BOLSA AMERICANA FUNDO DE INVESTIMENTO EM ACOES,2020-08-13,1.169371,0.000962,3076587.75,190419.53,144642023.19,14260.0
36.178.569/0001-99,BB ACOES BOLSA AMERICANA FUNDO DE INVESTIMENTO EM ACOES,2020-08-12,1.168247,0.010549,4070950.95,271381.48,141619591.12,14086.0
36.178.569/0001-99,BB ACOES BOLSA AMERICANA FUNDO DE INVESTIMENTO EM ACOES,2020-08-11,1.156052,-0.005406,3395397.23,1236128.53,136381323.65,13887.0
36.178.569/0001-99,BB ACOES BOLSA AMERICANA FUNDO DE INVESTIMENTO EM ACOES,2020-08-10,1.162336,0.003847,3237959.0,126083.23,134951640.93,13547.0
36.178.569/0001-99,BB ACOES BOLSA AMERICANA FUNDO DE INVESTIMENTO EM ACOES,2020-08-07,1.157882,-0.000268,3666981.43,120837.4,131334522.9,13334.0
36.178.569/0001-99,BB ACOES BOLSA AMERICANA FUNDO DE INVESTIMENTO EM ACOES,2020-08-06,1.158192,0.008407,2472246.81,157387.77,127822686.04,13131.0
36.178.569/0001-99,BB ACOES BOLSA AMERICANA FUNDO DE INVESTIMENTO EM ACOES,2020-08-05,1.148537,0.00456,1911906.11,444116.51,124461460.71,12984.0
36.178.569/0001-99,BB ACOES BOLSA AMERICANA FUNDO DE INVESTIMENTO EM ACOES,2020-08-04,1.143323,0.003526,2103066.57,325764.18,122435405.64,12816.0
36.178.569/0001-99,BB ACOES BOLSA AMERICANA FUNDO DE INVESTIMENTO EM ACOES,2020-08-03,1.139307,0.005632,1850244.78,172906.94,120234196.05,12582.0
36.178.569/0001-99,BB ACOES BOLSA AMERICANA FUNDO DE INVESTIMENTO EM ACOES,2020-07-31,1.132926,-0.000621,1921583.39,295662.16,117892881.02,12432.0
36.178.569/0001-99,BB ACOES BOLSA AMERICANA FUNDO DE INVESTIMENTO EM ACOES,2020-07-30,1.13363,0.006433,1379855.97,198746.03,116339170.9,12343.0
36.178.569/0001-99,BB ACOES BOLSA AMERICANA FUNDO DE INVESTIMENTO EM ACOES,2020-07-29,1.126384,0.011732,7628602.72,260853.17,114421999.0,12242.0
36.178.569/0001-99,BB ACOES BOLSA AMERICANA FUNDO DE INVESTIMENTO EM ACOES,2020-07-28,1.113323,-0.005061,2501386.3,229679.24,105812904.78,12120.0
36.178.569/0001-99,BB ACOES BOLSA AMERICANA FUNDO DE INVESTIMENTO EM ACOES,2020-07-27,1.118986,0.007476,1355542.23,788696.52,104067856.4,11987.0
36.178.569/0001-99,BB ACOES BOLSA AMERICANA FUNDO DE INVESTIMENTO EM ACOES,2020-07-24,1.110682,-0.006959,1553972.46,236873.68,102733000.31,11864.0
36.178.569/0001-99,BB ACOES BOLSA AMERICANA FUNDO DE INVESTIMENTO EM ACOES,2020-07-23,1.118466,-0.013618,3015928.72,806623.15,102126607.76,11750.0
36.178.569/0001-99,BB ACOES BOLSA AMERICANA FUNDO DE INVESTIMENTO EM ACOES,2020-07-22,1.133907,0.006591,2196798.43,1015302.83,101296751.42,11599.0
36.178.569/0001-99,BB ACOES BOLSA AMERICANA FUNDO DE INVESTIMENTO EM ACOES,2020-07-21,1.126482,0.001681,2377003.1,235328.56,99459689.53,11438.0
36.178.569/0001-99,BB ACOES BOLSA AMERICANA FUNDO DE INVESTIMENTO EM ACOES,2020-07-20,1.124591,0.009877,1625672.6,186585.24,97154650.18,11224.0
36.178.569/0001-99,BB ACOES BOLSA AMERICANA FUNDO DE INVESTIMENTO EM ACOES,2020-07-17,1.113592,0.005571,1607527.14,553421.37,94779428.75,11110.0
36.178.569/0001-99,BB ACOES BOLSA AMERICANA FUNDO DE INVESTIMENTO EM ACOES,2020-07-16,1.107423,-0.007606,1286593.96,242881.53,93206116.62,10974.0
36.178.569/0001-99,BB ACOES BOLSA AMERICANA FUNDO DE INVESTIMENTO EM ACOES,2020-07-15,1.115911,0.011592,1666644.39,368390.33,92868751.75,10837.0
36.178.569/0001-99,BB ACOES BOLSA AMERICANA FUNDO DE INVESTIMENTO EM ACOES,2020-07-14,1.103123,0.01001,2586718.51,388553.22,90521143.6,10687.0
36.178.569/0001-99,BB ACOES BOLSA AMERICANA FUNDO DE INVESTIMENTO EM ACOES,2020-07-13,1.09219,-0.009114,1493222.24,120541.22,87447594.13,10447.0
36.178.569/0001-99,BB ACOES BOLSA AMERICANA FUNDO DE INVESTIMENTO EM ACOES,2020-07-10,1.102236,0.011911,2323382.03,394336.59,86866616.94,10247.0
36.178.569/0001-99,BB ACOES BOLSA AMERICANA FUNDO DE INVESTIMENTO EM ACOES,2020-07-09,1.089262,-0.006297,1293109.42,198870.92,83937816.35,10065.0
36.178.569/0001-99,BB ACOES BOLSA AMERICANA FUNDO DE INVESTIMENTO EM ACOES,2020-07-08,1.096165,0.007567,1609238.53,294628.56,83368587.08,9899.0
36.178.569/0001-99,BB ACOES BOLSA AMERICANA FUNDO DE INVESTIMENTO EM ACOES,2020-07-07,1.087932,-0.011217,3109426.71,240029.23,81437699.33,9710.0
36.178.569/0001-99,BB ACOES BOLSA AMERICANA FUNDO DE INVESTIMENTO EM ACOES,2020-07-06,1.100274,0.013834,1797620.97,162251.04,79459626.61,9396.0
36.178.569/0001-99,BB ACOES BOLSA AMERICANA FUNDO DE INVESTIMENTO EM ACOES,2020-07-03,1.085261,0.000351,1468009.36,157124.85,76762351.78,9161.0
36.178.569/0001-99,BB ACOES BOLSA AMERICANA FUNDO DE INVESTIMENTO EM ACOES,2020-07-02,1.084881,0.00657,1577721.22,666520.82,75425026.79,8981.0
36.178.569/0001-99,BB ACOES BOLSA AMERICANA FUNDO DE INVESTIMENTO EM ACOES,2020-07-01,1.0778,0.003664,1171876.43,146468.55,74027501.88,8798.0
36.178.569/0001-99,BB ACOES BOLSA AMERICANA FUNDO DE INVESTIMENTO EM ACOES,2020-06-30,1.073865,0.012219,2005457.13,204738.82,72735590.99,8648.0
36.178.569/0001-99,BB ACOES BOLSA AMERICANA FUNDO DE INVESTIMENTO EM ACOES,2020-06-29,1.060902,0.013557,1660820.47,192920.18,70078578.68,8517.0
36.178.569/0001-99,BB ACOES BOLSA AMERICANA FUNDO DE INVESTIMENTO EM ACOES,2020-06-26,1.046711,-0.022404,1418075.8,183854.82,67692934.77,8408.0
36.178.569/0001-99,BB ACOES BOLSA AMERICANA FUNDO DE INVESTIMENTO EM ACOES,2020-06-25,1.070699,0.006477,1868885.91,1164995.1,67981782.09,8271.0
36.178.569/0001-99,BB ACOES BOLSA AMERICANA FUNDO DE INVESTIMENTO EM ACOES,2020-06-24,1.06381,-0.022764,2820926.16,104147.6,66844958.1,8108.0
36.178.569/0001-99,BB ACOES BOLSA AMERICANA FUNDO DE INVESTIMENTO EM ACOES,2020-06-23,1.088591,-4.9e-05,1882605.08,261450.64,65622025.78,7877.0
36.178.569/0001-99,BB ACOES BOLSA AMERICANA FUNDO DE INVESTIMENTO EM ACOES,2020-06-22,1.088644,0.016391,1816921.71,223605.31,64004006.1,7479.0
36.178.569/0001-99,BB ACOES BOLSA AMERICANA FUNDO DE INVESTIMENTO EM ACOES,2020-06-19,1.071087,-0.00834,1492941.43,541830.69,61404193.09,7307.0
36.178.569/0001-99,BB ACOES BOLSA AMERICANA FUNDO DE INVESTIMENTO EM ACOES,2020-06-18,1.080095,-0.004909,2583023.05,86261.49,60961496.13,7170.0
